Timestamp,Voltage,Current,Power,Ah,AhSeconds,AhHours
15-10-2021 18:54:00,14.3983,39.8390,579.82,2.5870e+00,211.0,0.059
15-10-2021 18:54:06,14.3983,39.5936,576.07,2.6449e+00,216.2,0.060
15-10-2021 18:54:11,14.3995,39.3645,572.94,2.7003e+00,221.3,0.061
15-10-2021 18:54:16,14.3995,39.1682,569.81,2.7575e+00,226.5,0.063
15-10-2021 18:54:21,14.3983,38.9555,567.94,2.8122e+00,231.7,0.064
15-10-2021 18:54:26,14.3983,38.8246,564.81,2.8687e+00,236.9,0.066
15-10-2021 18:54:31,14.3995,38.5792,561.68,2.9250e+00,242.1,0.067
15-10-2021 18:54:37,14.3995,38.3665,559.18,2.9798e+00,247.2,0.069
15-10-2021 18:54:42,14.3995,38.0720,555.43,3.0353e+00,252.4,0.070
15-10-2021 18:54:47,14.3995,37.8920,552.30,3.0905e+00,257.6,0.072
15-10-2021 18:54:52,14.3983,37.7284,549.17,3.1442e+00,262.7,0.073
15-10-2021 18:54:57,14.3983,37.5648,546.05,3.1975e+00,267.9,0.074
15-10-2021 18:55:02,14.3995,37.3194,543.54,3.2505e+00,273.1,0.076
15-10-2021 18:55:08,14.3995,37.1394,539.79,3.3044e+00,278.3,0.077
15-10-2021 18:55:13,14.3995,36.8940,536.66,3.3580e+00,283.4,0.079
15-10-2021 18:55:18,14.3995,36.6977,534.79,3.4100e+00,288.5,0.080
15-10-2021 18:55:23,14.3983,36.5341,531.66,3.4617e+00,293.6,0.082
15-10-2021 18:55:28,14.3995,36.3377,529.16,3.5144e+00,298.8,0.083
15-10-2021 18:55:33,14.3995,36.1087,526.03,3.5666e+00,304.0,0.084
15-10-2021 18:55:39,14.3995,35.9123,523.53,3.6186e+00,309.1,0.086
15-10-2021 18:55:44,14.3995,35.7324,519.78,3.6701e+00,314.3,0.087
15-10-2021 18:55:49,14.3983,35.5524,517.90,3.7202e+00,319.4,0.089
15-10-2021 18:55:54,14.3995,35.3233,515.40,3.7700e+00,324.6,0.090
15-10-2021 18:55:59,14.3983,35.2088,512.27,3.8221e+00,329.7,0.092
15-10-2021 18:56:04,14.3995,34.9634,509.77,3.8724e+00,334.9,0.093
15-10-2021 18:56:09,14.3995,34.7834,506.64,3.9223e+00,340.1,0.094
15-10-2021 18:56:15,14.3983,34.5707,503.51,3.9724e+00,345.2,0.096
15-10-2021 18:56:20,14.3995,34.3744,501.64,4.0206e+00,350.3,0.097
15-10-2021 18:56:25,14.3983,34.2435,497.88,4.0696e+00,355.5,0.099
15-10-2021 18:56:30,14.3983,34.0472,496.01,4.1199e+00,360.7,0.100
15-10-2021 18:56:35,14.3983,33.8345,494.13,4.1671e+00,365.9,0.102
15-10-2021 18:56:40,14.3983,33.7036,490.38,4.2168e+00,371.1,0.103
15-10-2021 18:56:46,14.3995,33.4746,487.25,4.2645e+00,376.2,0.105
15-10-2021 18:56:51,14.3995,33.2455,484.12,4.3136e+00,381.4,0.106
15-10-2021 18:56:56,14.3995,33.0655,481.62,4.3596e+00,386.6,0.107
15-10-2021 18:57:01,14.3983,32.9346,479.12,4.4081e+00,391.8,0.109
15-10-2021 18:57:06,14.3995,32.7383,477.24,4.4546e+00,396.9,0.110
15-10-2021 18:57:11,14.3983,32.5747,474.12,4.5014e+00,402.0,0.112
15-10-2021 18:57:17,14.3983,32.3620,471.61,4.5472e+00,407.2,0.113
15-10-2021 18:57:22,14.3983,32.1657,467.86,4.5935e+00,412.3,0.115
15-10-2021 18:57:27,14.3983,31.9857,465.36,4.6405e+00,417.5,0.116
15-10-2021 18:57:32,14.3995,31.8221,462.86,4.6843e+00,422.6,0.117
15-10-2021 18:57:37,14.3995,31.6421,460.98,4.7308e+00,427.8,0.119
15-10-2021 18:57:42,14.3995,31.4785,458.48,4.7759e+00,432.9,0.120
15-10-2021 18:57:47,14.3983,31.3476,455.98,4.8207e+00,438.1,0.122
15-10-2021 18:57:53,14.3995,31.1186,454.10,4.8663e+00,443.2,0.123
15-10-2021 18:57:58,14.3995,30.9550,450.35,4.9096e+00,448.4,0.125
15-10-2021 18:58:03,14.3983,30.7750,448.47,4.9536e+00,453.6,0.126
15-10-2021 18:58:08,14.3983,30.6114,445.97,4.9984e+00,458.7,0.127
15-10-2021 18:58:13,14.3983,30.4969,443.47,5.0428e+00,463.9,0.129
15-10-2021 18:58:18,14.3983,30.2842,440.97,5.0860e+00,469.0,0.130
15-10-2021 18:58:24,14.3995,30.0551,438.46,5.1299e+00,474.2,0.132
15-10-2021 18:58:29,14.3983,29.9733,435.96,5.1724e+00,479.4,0.133
15-10-2021 18:58:34,14.3983,29.7606,433.46,5.2136e+00,484.5,0.135
15-10-2021 18:58:39,14.3983,29.5970,430.96,5.2566e+00,489.7,0.136
15-10-2021 18:58:44,14.3983,29.4661,429.71,5.2983e+00,494.8,0.137
15-10-2021 18:58:49,14.3995,29.2698,425.95,5.3397e+00,500.0,0.139
15-10-2021 18:58:55,14.3995,29.1062,424.08,5.3819e+00,505.1,0.140
15-10-2021 18:59:00,14.3995,28.9426,421.58,5.4239e+00,510.3,0.142
15-10-2021 18:59:05,14.3995,28.7626,419.70,5.4667e+00,515.4,0.143
15-10-2021 18:59:10,14.3995,28.6317,417.20,5.5071e+00,520.6,0.145
15-10-2021 18:59:15,14.3995,28.5008,415.32,5.5482e+00,525.7,0.146
15-10-2021 18:59:20,14.3983,28.3208,412.82,5.5890e+00,530.9,0.147
15-10-2021 18:59:25,14.3995,28.1900,410.94,5.6284e+00,536.0,0.149
15-10-2021 18:59:31,14.3995,27.9936,409.07,5.6676e+00,541.1,0.150
15-10-2021 18:59:36,14.3995,27.8791,405.31,5.7090e+00,546.3,0.152
15-10-2021 18:59:41,14.3995,27.7155,404.06,5.7487e+00,551.4,0.153
15-10-2021 18:59:46,14.3983,27.5519,400.93,5.7882e+00,556.6,0.155
15-10-2021 18:59:51,14.3983,27.4537,399.06,5.8263e+00,561.7,0.156
15-10-2021 18:59:56,14.3983,27.2737,396.56,5.8677e+00,566.9,0.157
15-10-2021 19:00:01,14.3983,27.1429,394.68,5.9063e+00,572.1,0.159
15-10-2021 19:00:07,14.3983,26.9465,392.18,5.9436e+00,577.3,0.160
15-10-2021 19:00:12,14.3995,26.7666,390.30,5.9842e+00,582.4,0.162
15-10-2021 19:00:17,14.3983,26.6684,387.17,6.0220e+00,587.6,0.163
15-10-2021 19:00:22,14.3983,26.5048,385.92,6.0585e+00,592.7,0.165
15-10-2021 19:00:27,14.3983,26.3575,384.05,6.0974e+00,597.8,0.166
15-10-2021 19:00:32,14.3995,26.1776,381.54,6.1333e+00,602.9,0.168
15-10-2021 19:00:37,14.3995,25.9976,379.04,6.1717e+00,608.1,0.169
15-10-2021 19:00:43,14.3995,25.8667,377.17,6.2081e+00,613.2,0.170
15-10-2021 19:00:48,14.3995,25.7194,374.66,6.2471e+00,618.4,0.172
15-10-2021 19:00:53,14.3983,25.6049,372.79,6.2830e+00,623.6,0.173
15-10-2021 19:00:58,14.3983,25.5231,370.91,6.3185e+00,628.8,0.175
15-10-2021 19:01:03,14.3983,25.3759,368.41,6.3567e+00,634.0,0.176
15-10-2021 19:01:09,14.3983,25.1959,366.53,6.3908e+00,639.2,0.178
15-10-2021 19:01:14,14.3995,25.0159,364.03,6.4284e+00,644.4,0.179
15-10-2021 19:01:19,14.3995,24.8523,361.53,6.4629e+00,649.5,0.180
15-10-2021 19:01:24,14.3995,24.7214,360.28,6.4991e+00,654.7,0.182
15-10-2021 19:01:29,14.3995,24.6069,358.40,6.5361e+00,659.8,0.183
15-10-2021 19:01:34,14.3983,24.5087,355.90,6.5698e+00,665.0,0.185
15-10-2021 19:01:40,14.3995,24.3124,354.02,6.6062e+00,670.2,0.186
15-10-2021 19:01:45,14.3983,24.1488,352.77,6.6415e+00,675.3,0.188
15-10-2021 19:01:50,14.3995,24.0506,350.90,6.6734e+00,680.5,0.189
15-10-2021 19:01:55,14.3983,23.9361,347.77,6.7091e+00,685.6,0.190
15-10-2021 19:02:00,14.3995,23.8052,346.52,6.7446e+00,690.8,0.192
15-10-2021 19:02:05,14.3995,23.6416,344.64,6.7757e+00,696.0,0.193
15-10-2021 19:02:11,14.3995,23.5434,342.14,6.8107e+00,701.1,0.195
15-10-2021 19:02:16,14.3995,23.3798,340.26,6.8455e+00,706.3,0.196
15-10-2021 19:02:21,14.3995,23.2489,338.39,6.8790e+00,711.5,0.198
15-10-2021 19:02:26,14.3983,23.1181,336.51,6.9101e+00,716.6,0.199
15-10-2021 19:02:31,14.3983,23.0363,335.88,6.9441e+00,721.8,0.200
15-10-2021 19:02:36,14.3983,22.8726,333.38,6.9770e+00,727.0,0.202
15-10-2021 19:02:42,14.3995,22.6927,331.51,7.0105e+00,732.1,0.203
15-10-2021 19:02:47,14.3995,22.5781,329.00,7.0438e+00,737.3,0.205
15-10-2021 19:02:52,14.3995,22.4309,327.13,7.0760e+00,742.4,0.206
15-10-2021 19:02:57,14.3983,22.3491,325.25,7.1088e+00,747.6,0.208
15-10-2021 19:03:02,14.3983,22.2836,323.37,7.1371e+00,752.8,0.209
15-10-2021 19:03:07,14.3983,22.1528,321.50,7.1694e+00,758.0,0.211
15-10-2021 19:03:13,14.3995,22.0055,319.62,7.2016e+00,763.2,0.212
15-10-2021 19:03:18,14.3995,21.8583,318.37,7.2334e+00,768.3,0.213
15-10-2021 19:03:23,14.3983,21.6783,315.87,7.2641e+00,773.5,0.215
15-10-2021 19:03:28,14.3983,21.5474,315.24,7.2956e+00,778.6,0.216
15-10-2021 19:03:33,14.3995,21.4656,313.37,7.3258e+00,783.8,0.218
15-10-2021 19:03:38,14.3983,21.3674,311.49,7.3567e+00,788.9,0.219
15-10-2021 19:03:44,14.3983,21.2693,309.61,7.3865e+00,794.1,0.221
15-10-2021 19:03:49,14.3983,21.1220,307.11,7.4170e+00,799.3,0.222
15-10-2021 19:03:54,14.3995,21.0075,305.24,7.4472e+00,804.4,0.223
15-10-2021 19:03:59,14.3995,20.8439,303.98,7.4800e+00,809.6,0.225
15-10-2021 19:04:04,14.3983,20.7621,302.73,7.5098e+00,814.7,0.226
15-10-2021 19:04:09,14.3983,20.6475,300.86,7.5393e+00,819.9,0.228
15-10-2021 19:04:15,14.3983,20.5494,298.36,7.5686e+00,825.1,0.229
15-10-2021 19:04:20,14.3995,20.3858,296.48,7.5977e+00,830.3,0.231
15-10-2021 19:04:25,14.3995,20.2222,294.60,7.6257e+00,835.5,0.232
15-10-2021 19:04:30,14.3983,20.1567,293.98,7.6543e+00,840.6,0.233
15-10-2021 19:04:35,14.3983,20.0913,292.73,7.6856e+00,845.7,0.235
15-10-2021 19:04:40,14.3995,19.9604,290.85,7.7137e+00,850.9,0.236
15-10-2021 19:04:46,14.3995,19.7968,289.60,7.7417e+00,856.1,0.238
15-10-2021 19:04:51,14.3995,19.7477,287.10,7.7684e+00,861.2,0.239
15-10-2021 19:04:56,14.3995,19.5841,285.22,7.7998e+00,866.4,0.241
15-10-2021 19:05:01,14.3983,19.4859,283.97,7.8271e+00,871.6,0.242
15-10-2021 19:05:06,14.3983,19.4205,282.72,7.8532e+00,876.7,0.244
15-10-2021 19:05:11,14.3995,19.3059,280.84,7.8831e+00,881.8,0.245
15-10-2021 19:05:16,14.3983,19.1914,279.59,7.9087e+00,886.9,0.246
15-10-2021 19:05:22,14.3983,19.0933,277.71,7.9342e+00,892.0,0.248
15-10-2021 19:05:27,14.3983,18.9624,275.84,7.9634e+00,897.1,0.249
15-10-2021 19:05:32,14.3995,18.8642,274.59,7.9884e+00,902.3,0.251
15-10-2021 19:05:37,14.3995,18.7497,272.71,8.0173e+00,907.4,0.252
15-10-2021 19:05:42,14.3995,18.6351,271.46,8.0427e+00,912.5,0.253
15-10-2021 19:05:47,14.3983,18.5370,269.58,8.0712e+00,917.7,0.255
15-10-2021 19:05:52,14.3983,18.4225,268.96,8.0962e+00,922.8,0.256
15-10-2021 19:05:57,14.3995,18.2916,267.08,8.1201e+00,928.0,0.258
15-10-2021 19:06:03,14.3995,18.2098,264.58,8.1489e+00,933.1,0.259
15-10-2021 19:06:08,14.3995,18.0952,263.33,8.1732e+00,938.3,0.261
15-10-2021 19:06:13,14.3995,17.9971,261.45,8.2006e+00,943.5,0.262
15-10-2021 19:06:18,14.3995,17.8825,261.45,8.2245e+00,948.6,0.264
15-10-2021 19:06:23,14.3983,17.8171,259.58,8.2516e+00,953.8,0.265
15-10-2021 19:06:28,14.3983,17.7026,258.32,8.2750e+00,959.0,0.266
15-10-2021 19:06:34,14.3983,17.6044,255.82,8.3026e+00,964.2,0.268
15-10-2021 19:06:39,14.3995,17.4408,254.57,8.3299e+00,969.3,0.269
15-10-2021 19:06:44,14.3983,17.3754,252.70,8.3527e+00,974.5,0.271
15-10-2021 19:06:49,14.3983,17.2445,252.07,8.3788e+00,979.6,0.272
15-10-2021 19:06:54,14.3983,17.1954,250.82,8.4002e+00,984.8,0.274
15-10-2021 19:06:59,14.3983,17.0972,249.57,8.4268e+00,989.9,0.275
15-10-2021 19:07:04,14.3995,17.0154,247.69,8.4523e+00,995.1,0.276
15-10-2021 19:07:10,14.3995,16.9336,245.81,8.4740e+00,1000.3,0.278
15-10-2021 19:07:15,14.3983,16.7700,244.56,8.4991e+00,1005.3,0.279
15-10-2021 19:07:20,14.3983,16.6718,243.31,8.5249e+00,1010.5,0.281
15-10-2021 19:07:25,14.3983,16.5900,242.06,8.5459e+00,1015.7,0.282
15-10-2021 19:07:30,14.3995,16.5246,240.19,8.5704e+00,1020.9,0.284
15-10-2021 19:07:35,14.3983,16.4264,238.93,8.5956e+00,1026.0,0.285
15-10-2021 19:07:41,14.3995,16.3119,237.68,8.6206e+00,1031.2,0.286
15-10-2021 19:07:46,14.3995,16.1974,235.81,8.6407e+00,1036.4,0.288
15-10-2021 19:07:51,14.3983,16.1646,235.18,8.6645e+00,1041.6,0.289
15-10-2021 19:07:56,14.3983,16.0338,233.93,8.6889e+00,1046.7,0.291
15-10-2021 19:08:01,14.3995,15.9683,232.05,8.7123e+00,1051.8,0.292
15-10-2021 19:08:06,14.3995,15.8865,230.80,8.7316e+00,1057.0,0.294
15-10-2021 19:08:12,14.3995,15.7720,229.55,8.7546e+00,1062.1,0.295
15-10-2021 19:08:17,14.3995,15.6575,228.30,8.7774e+00,1067.3,0.296
15-10-2021 19:08:22,14.3983,15.5920,227.05,8.8009e+00,1072.4,0.298
15-10-2021 19:08:27,14.3983,15.5429,225.80,8.8233e+00,1077.5,0.299
15-10-2021 19:08:32,14.3983,15.3957,224.55,8.8456e+00,1082.6,0.301
15-10-2021 19:08:37,14.3995,15.3793,223.30,8.8684e+00,1087.8,0.302
15-10-2021 19:08:42,14.3995,15.2648,222.05,8.8911e+00,1093.0,0.304
15-10-2021 19:08:48,14.3983,15.1503,220.80,8.9128e+00,1098.1,0.305
15-10-2021 19:08:53,14.3995,15.0848,219.54,8.9344e+00,1103.3,0.306
15-10-2021 19:08:58,14.3983,14.9539,218.29,8.9515e+00,1108.5,0.308
15-10-2021 19:09:03,14.3995,14.9212,217.04,8.9734e+00,1113.6,0.309
15-10-2021 19:09:08,14.3983,14.8230,215.79,8.9943e+00,1118.7,0.311
15-10-2021 19:09:13,14.3995,14.7412,215.17,9.0151e+00,1123.9,0.312
15-10-2021 19:09:18,14.3983,14.6758,212.66,9.0364e+00,1129.1,0.314
15-10-2021 19:09:24,14.3995,14.5613,211.41,9.0576e+00,1134.2,0.315
15-10-2021 19:09:29,14.3983,14.4795,210.79,9.0778e+00,1139.4,0.317
15-10-2021 19:09:34,14.3983,14.3813,208.91,9.0986e+00,1144.6,0.318
15-10-2021 19:09:39,14.3983,14.3322,208.91,9.1244e+00,1149.7,0.319
15-10-2021 19:09:44,14.3983,14.2995,207.03,9.1449e+00,1154.9,0.321
15-10-2021 19:09:49,14.3983,14.1686,205.78,9.1643e+00,1160.1,0.322
15-10-2021 19:09:55,14.3995,14.0377,204.53,9.1844e+00,1165.2,0.324
15-10-2021 19:10:00,14.3995,13.9886,203.28,9.2043e+00,1170.4,0.325
15-10-2021 19:10:05,14.3995,13.9232,202.03,9.2232e+00,1175.5,0.327
15-10-2021 19:10:10,14.3983,13.8577,202.03,9.2427e+00,1180.7,0.328
15-10-2021 19:10:15,14.3983,13.8250,200.78,9.2620e+00,1185.9,0.329
15-10-2021 19:10:21,14.3983,13.7432,199.53,9.2811e+00,1191.1,0.331
15-10-2021 19:10:26,14.3995,13.5960,198.28,9.3047e+00,1196.2,0.332
15-10-2021 19:10:31,14.3995,13.4978,197.03,9.3227e+00,1201.3,0.334
15-10-2021 19:10:36,14.3995,13.4487,195.78,9.3412e+00,1206.5,0.335
15-10-2021 19:10:41,14.3995,13.3833,195.15,9.3589e+00,1211.6,0.337
15-10-2021 19:10:46,14.3983,13.3342,193.90,9.3771e+00,1216.8,0.338
15-10-2021 19:10:51,14.3995,13.3015,193.27,9.4006e+00,1222.0,0.339
15-10-2021 19:10:57,14.3983,13.2197,192.65,9.4177e+00,1227.2,0.341
15-10-2021 19:11:02,14.3995,13.1051,190.77,9.4354e+00,1232.3,0.342
15-10-2021 19:11:07,14.3983,13.0233,190.15,9.4528e+00,1237.5,0.344
15-10-2021 19:11:12,14.3995,12.9415,188.27,9.4750e+00,1242.6,0.345
15-10-2021 19:11:17,14.3983,12.9088,187.64,9.4921e+00,1247.8,0.347
15-10-2021 19:11:22,14.3995,12.7943,186.39,9.5083e+00,1253.0,0.348
15-10-2021 19:11:28,14.3995,12.7452,185.14,9.5307e+00,1258.2,0.350
15-10-2021 19:11:33,12.8863,0.1309,1.88,9.5406e+00,1263.3,0.351
15-10-2021 19:11:38,10.1118,0.1309,1.25,9.5406e+00,1268.4,0.352
15-10-2021 19:11:43,7.9628,0.1309,0.63,9.5406e+00,1273.5,0.354
15-10-2021 19:11:48,6.2582,0.1309,0.63,9.5406e+00,1278.7,0.355
15-10-2021 19:11:53,4.9177,0.1472,0.63,9.5406e+00,1283.9,0.357
15-10-2021 19:11:59,3.8665,0.1309,0.00,9.5406e+00,1289.0,0.358
